"matthieu3","Jumping",1446047236669,"0.11556","-0.114362","-1.11189"
"matthieu3","Jumping",1446047236734,"2.2615","-1.45557","2.14534"
"matthieu3","Jumping",1446047236798,"1.80165","0.345482","0.765807"
"matthieu3","Jumping",1446047236863,"-0.650847","-0.305964","-1.15021"
"matthieu3","Jumping",1446047236928,"3.48775","-7.31858","-0.728685"
"matthieu3","Jumping",1446047236992,"5.32712","-18.92964","0.114362"
"matthieu3","Jumping",1446047237057,"10.34708","-19.58108","2.37526"
"matthieu3","Jumping",1446047237122,"5.97857","-17.78002","0.344284"
"matthieu3","Jumping",1446047237187,"2.8363","-3.25663","0.152682"
"matthieu3","Jumping",1446047237252,"-0.995729","3.37279","-1.64837"
"matthieu3","Jumping",1446047237317,"-1.64717","-0.650847","1.41725"
"matthieu3","Jumping",1446047237381,"1.30349","-0.152682","1.45557"
"matthieu3","Jumping",1446047237446,"2.79798","0.000599","-0.460442"
"matthieu3","Jumping",1446047237510,"1.41845","-0.459245","-1.38013"
"matthieu3","Jumping",1446047237575,"3.90927","-6.62882","-1.49509"
"matthieu3","Jumping",1446047237640,"4.98224","-19.27452","1.57053"
"matthieu3","Jumping",1446047237705,"12.22478","-19.58108","2.0687"
"matthieu3","Jumping",1446047237769,"4.5224","-16.74538","-0.383802"
"matthieu3","Jumping",1446047237834,"0.690364","-0.880768","-0.537083"
"matthieu3","Jumping",1446047237899,"1.26517","2.18486","-1.03525"
"matthieu3","Jumping",1446047237964,"2.6447","-0.037722","1.18733"
"matthieu3","Jumping",1446047238028,"2.56806","-0.114362","1.03405"
"matthieu3","Jumping",1446047238094,"-1.14901","0.11556","-0.307161"
"matthieu3","Jumping",1446047238157,"-0.574206","-0.114362","-0.920286"
"matthieu3","Jumping",1446047238223,"2.60638","-3.40991","-0.422122"
"matthieu3","Jumping",1446047238287,"6.32345","-17.62674","-0.728685"
"matthieu3","Jumping",1446047238352,"10.53868","-19.58108","0.919089"
"matthieu3","Jumping",1446047238417,"7.85626","-18.20155","0.995729"
"matthieu3","Jumping",1446047238481,"-0.152682","-1.41725","-1.22685"
"matthieu3","Jumping",1446047238546,"1.26517","2.22318","-1.87829"
"matthieu3","Jumping",1446047238611,"0.537083","-0.497565","1.76214"
"matthieu3","Jumping",1446047238676,"1.95493","0.230521","1.60885"
"matthieu3","Jumping",1446047238741,"0.920286","0.537083","-0.422122"
"matthieu3","Jumping",1446047238806,"0.000599","-0.650847","0.497565"
"matthieu3","Jumping",1446047238870,"1.64837","-1.99206","-1.72501"
"matthieu3","Jumping",1446047238935,"5.0972","-14.75272","-1.41845"
"matthieu3","Jumping",1446047239000,"10.50036","-19.58108","1.91542"
"matthieu3","Jumping",1446047239064,"8.16283","-19.58108","1.95374"
"matthieu3","Jumping",1446047239129,"3.56439","-9.4262","-1.22685"
"matthieu3","Jumping",1446047239194,"0.920286","2.79798","-1.34181"
"matthieu3","Jumping",1446047239259,"0.1922","0.652044","-0.537083"
"matthieu3","Jumping",1446047239324,"1.64837","-0.957409","1.41725"
"matthieu3","Jumping",1446047239388,"1.99325","-0.191003","0.957409"
"matthieu3","Jumping",1446047239453,"1.26517","-0.305964","-0.000599"
"matthieu3","Jumping",1446047239518,"2.4531","-4.17632","-1.34181"
"matthieu3","Jumping",1446047239583,"4.44576","-16.05561","-0.537083"
"matthieu3","Jumping",1446047239647,"9.58068","-19.58108","1.53221"
"matthieu3","Jumping",1446047239712,"8.04786","-19.2362","2.0687"
"matthieu3","Jumping",1446047239777,"1.80165","-6.01569","-0.422122"
"matthieu3","Jumping",1446047239841,"0.11556","2.10822","-2.6447"
"matthieu3","Jumping",1446047239906,"0.345482","-0.612526","-1.22685"
"matthieu3","Jumping",1446047239971,"1.45677","-0.880768","2.2603"
"matthieu3","Jumping",1446047240036,"0.843646","1.11189","-0.537083"
"matthieu3","Jumping",1446047240100,"0.996927","0.038919","-0.575403"
"matthieu3","Jumping",1446047240166,"3.29615","-3.98471","-0.422122"
"matthieu3","Jumping",1446047240231,"5.21216","-16.7837","-0.613724"
"matthieu3","Jumping",1446047240295,"7.39642","-19.58108","1.11069"
"matthieu3","Jumping",1446047240360,"10.23212","-19.58108","0.459245"
"matthieu3","Jumping",1446047240424,"1.80165","-12.14694","-1.22685"
"matthieu3","Jumping",1446047240489,"0.575403","1.83997","0.037722"
"matthieu3","Jumping",1446047240553,"-0.152682","2.22318","-3.0279"
"matthieu3","Jumping",1446047240618,"0.268841","-1.91542","3.06503"
"matthieu3","Jumping",1446047240683,"1.72501","-0.535886","1.83878"
"matthieu3","Jumping",1446047240748,"-1.18733","0.996927","-1.26517"
"matthieu3","Jumping",1446047240813,"0.920286","-0.535886","-1.91661"
"matthieu3","Jumping",1446047240878,"4.40743","-11.61046","0.459245"
"matthieu3","Jumping",1446047240941,"6.78329","-19.58108","4.82776"
"matthieu3","Jumping",1446047241007,"9.35075","-19.58108","5.74745"
"matthieu3","Jumping",1446047241072,"5.71033","-15.74905","-1.15021"
"matthieu3","Jumping",1446047241136,"-1.57053","-1.80046","-0.15388"
"matthieu3","Jumping",1446047241201,"-0.267643","2.18486","-2.14654"
"matthieu3","Jumping",1446047241266,"2.22318","-1.80046","1.80046"
"matthieu3","Jumping",1446047241330,"-1.34061","0.767005","-2.03158"
"matthieu3","Jumping",1446047241395,"-0.382604","-0.842448","0.382604"
"matthieu3","Jumping",1446047241459,"-0.765807","-1.41725","0.076042"
"matthieu3","Jumping",1446047241525,"5.97857","-10.34589","-1.49509"
"matthieu3","Jumping",1446047241589,"11.34341","-19.58108","6.13065"
"matthieu3","Jumping",1446047241654,"10.15548","-19.58108","8.58315"
"matthieu3","Jumping",1446047241718,"4.67568","-11.61046","-0.307161"
"matthieu3","Jumping",1446047241783,"-1.37893","-0.650847","0.459245"
"matthieu3","Jumping",1446047241849,"-0.919089","2.6447","-3.14286"
"matthieu3","Jumping",1446047241913,"1.07357","-1.03405","-0.613724"
"matthieu3","Jumping",1446047241977,"0.15388","-0.919089","2.18366"
"matthieu3","Jumping",1446047242042,"-0.995729","0.460442","0.305964"
"matthieu3","Jumping",1446047242107,"2.03158","-0.382604","0.076042"
"matthieu3","Jumping",1446047242172,"6.93658","-10.84405","-0.422122"
"matthieu3","Jumping",1446047242237,"13.79591","-19.58108","1.49389"
"matthieu3","Jumping",1446047242302,"15.86521","-19.50444","-1.72501"
"matthieu3","Jumping",1446047242366,"4.79064","-12.03198","1.8771"
"matthieu3","Jumping",1446047242431,"-0.497565","1.45677","-4.10087"
"matthieu3","Jumping",1446047242495,"0.11556","0.613724","-1.30349"
"matthieu3","Jumping",1446047242560,"-0.459245","-0.305964","2.56686"
"matthieu3","Jumping",1446047242625,"2.29982","1.18853","-0.767005"
"matthieu3","Jumping",1446047242690,"1.38013","-0.305964","-1.87829"
"matthieu3","Jumping",1446047242754,"2.52974","-2.75846","0.152682"
"matthieu3","Jumping",1446047242819,"5.32712","-13.21991","-1.34181"
"matthieu3","Jumping",1446047242884,"10.50036","-19.58108","1.8771"
"matthieu3","Jumping",1446047242948,"13.02951","-19.58108","-0.498763"
"matthieu3","Jumping",1446047243013,"4.33079","-10.34589","-2.4531"
"matthieu3","Jumping",1446047243078,"0.613724","0.498763","2.49022"
"matthieu3","Jumping",1446047243143,"0.307161","1.53341","-2.49142"
"matthieu3","Jumping",1446047243207,"0.077239","-0.344284","1.91542"
"matthieu3","Jumping",1446047243272,"2.03158","0.1922","-0.000599"
"matthieu3","Jumping",1446047243337,"1.22685","0.230521","-1.87829"
"matthieu3","Jumping",1446047243401,"0.537083","-1.26397","0.535886"
"matthieu3","Jumping",1446047243467,"5.2888","-11.22725","0.689167"
"matthieu3","Jumping",1446047243531,"11.57333","-19.58108","0.344284"
"matthieu3","Jumping",1446047243596,"14.524","-19.58108","2.33694"
"matthieu3","Jumping",1446047243661,"3.18118","-11.8787","0.191003"
"matthieu3","Jumping",1446047243725,"-1.07237","1.15021","0.152682"
"matthieu3","Jumping",1446047243790,"0.422122","1.95493","-1.87829"
"matthieu3","Jumping",1446047243855,"-0.535886","-0.957409","1.18733"
"matthieu3","Jumping",1446047243920,"3.60271","-0.114362","0.574206"
"matthieu3","Jumping",1446047243984,"2.87462","-0.535886","-0.268841"
"matthieu3","Jumping",1446047244049,"2.2615","-1.53221","-0.11556"
"matthieu3","Jumping",1446047244114,"6.85994","-10.61413","-1.11189"
"matthieu3","Jumping",1446047244178,"7.97122","-19.58108","-0.077239"
"matthieu3","Jumping",1446047244243,"14.86888","-19.58108","-1.41845"
"matthieu3","Jumping",1446047244308,"8.50771","-14.48448","-0.613724"
"matthieu3","Jumping",1446047244373,"-0.535886","-1.18733","1.64717"
"matthieu3","Jumping",1446047244437,"-4.5212","3.37279","0.191003"
"matthieu3","Jumping",1446047244502,"-1.72382","0.690364","0.191003"
"seb","Jumping",1446047778034,"-2.75846","-7.28026","-1.45677"
"seb","Jumping",1446047778099,"-3.75479","-7.08866","-2.37646"
"seb","Jumping",1446047778164,"-2.14534","-6.74378","-2.22318"
"seb","Jumping",1446047778229,"-2.22198","-6.01569","-2.2615"
"seb","Jumping",1446047778293,"-3.63983","-9.04299","-2.6447"
"seb","Jumping",1446047778358,"-4.82776","-17.09026","-4.02423"
"seb","Jumping",1446047778422,"-5.82409","-19.46612","-6.70665"
"seb","Jumping",1446047778488,"0.805325","-10.92069","-1.49509"
"seb","Jumping",1446047778552,"-4.67448","1.22685","1.64717"
"seb","Jumping",1446047778616,"-1.37893","0.460442","-2.18486"
"seb","Jumping",1446047778682,"0.1922","-0.650847","-0.077239"
"seb","Jumping",1446047778746,"-0.842448","0.11556","-1.26517"
"seb","Jumping",1446047778811,"-1.26397","-11.91702","-3.64103"
"seb","Jumping",1446047778876,"-1.41725","-19.58108","-0.767005"
"seb","Jumping",1446047778940,"-1.76214","-15.44249","-2.68302"
"seb","Jumping",1446047779006,"-0.574206","-9.00468","-1.76333"
"seb","Jumping",1446047779071,"-3.14167","-4.36792","-1.68669"
"seb","Jumping",1446047779135,"-3.37159","-4.3296","-2.4531"
"seb","Jumping",1446047779200,"-4.06135","-4.75112","-3.10454"
"seb","Jumping",1446047779265,"-4.36792","-11.26557","-0.345482"
"seb","Jumping",1446047779329,"-5.97737","-19.12124","-4.25415"
"seb","Jumping",1446047779394,"-3.75479","-19.19788","-4.9056"
"seb","Jumping",1446047779459,"-0.459245","-7.39522","-0.537083"
"seb","Jumping",1446047779524,"-2.91174","3.10454","-2.37646"
"seb","Jumping",1446047779589,"-1.41725","-0.995729","-0.230521"
"seb","Jumping",1446047779653,"0.422122","-0.114362","0.344284"
"seb","Jumping",1446047779718,"-0.574206","-0.535886","-1.18853"
"seb","Jumping",1446047779783,"-1.72382","-13.98632","-4.10087"
"seb","Jumping",1446047779847,"-3.14167","-19.58108","-3.48775"
"seb","Jumping",1446047779912,"-2.68182","-13.21991","-3.18118"
"seb","Jumping",1446047779977,"-0.267643","-8.92803","-2.10822"
"seb","Jumping",1446047780042,"-3.17999","-3.98471","-0.728685"
"seb","Jumping",1446047780107,"-2.91174","-4.48288","-2.18486"
"seb","Jumping",1446047780171,"-3.37159","-5.78577","-3.87095"
"seb","Jumping",1446047780236,"-4.02303","-9.84772","-0.383802"
"seb","Jumping",1446047780301,"-6.47553","-17.81835","-4.13919"
"seb","Jumping",1446047780365,"-3.86975","-19.58108","-5.40376"
"seb","Jumping",1446047780430,"-1.99206","-14.44616","-3.64103"
"seb","Jumping",1446047780495,"-2.29862","-1.18733","-0.307161"
"seb","Jumping",1446047780559,"-1.8771","1.99325","-1.68669"
"seb","Jumping",1446047780625,"0.000599","-0.344284","0.650847"
"seb","Jumping",1446047780689,"-0.459245","-0.191003","-0.613724"
"seb","Jumping",1446047780754,"-2.60518","-6.9737","-4.714"
"seb","Jumping",1446047780818,"-1.41725","-19.58108","-2.56806"
"seb","Jumping",1446047780884,"-3.40991","-17.51178","-4.59904"
"seb","Jumping",1446047780948,"-1.95374","-10.61413","-2.91294"
"seb","Jumping",1446047781013,"-3.06503","-6.70546","-1.76333"
"seb","Jumping",1446047781078,"-2.6435","-7.20362","-1.87829"
"seb","Jumping",1446047781143,"-2.60518","-7.28026","-1.64837"
"seb","Jumping",1446047781208,"-1.72382","-6.51385","-2.0699"
"seb","Jumping",1446047781272,"-0.689167","-5.55585","-2.37646"
"seb","Jumping",1446047781337,"-3.67815","-8.00835","-1.99325"
"seb","Jumping",1446047781402,"-5.63249","-13.64143","-3.44943"
"seb","Jumping",1446047781467,"-5.97737","-18.16323","-5.59536"
"seb","Jumping",1446047781531,"-2.03038","-19.2362","-5.25048"
"seb","Jumping",1446047781596,"-2.14534","-8.88971","-1.18853"
"seb","Jumping",1446047781660,"-3.06503","2.52974","-0.767005"
"seb","Jumping",1446047781725,"0.230521","0.268841","-0.345482"
"seb","Jumping",1446047781790,"0.15388","-0.535886","-0.690364"
"seb","Jumping",1446047781855,"-0.420925","-2.18366","-2.68302"
"seb","Jumping",1446047781919,"-3.63983","-17.47346","-4.44576"
"seb","Jumping",1446047781985,"-2.91174","-18.35483","-4.714"
"seb","Jumping",1446047782049,"-0.919089","-10.88237","-2.2615"
"seb","Jumping",1446047782114,"-3.02671","-6.93538","-2.68302"
"seb","Jumping",1446047782178,"-2.75846","-7.3569","-2.10822"
"seb","Jumping",1446047782244,"-1.45557","-7.85507","-1.22685"
"seb","Jumping",1446047782309,"-1.8771","-6.32225","-1.99325"
"seb","Jumping",1446047782373,"-1.64717","-5.90073","-2.33814"
"seb","Jumping",1446047782438,"-2.49022","-8.08499","-1.80165"
"seb","Jumping",1446047782503,"-4.40624","-11.26557","-2.37646"
"seb","Jumping",1446047782568,"-5.13432","-17.1669","-4.67568"
"seb","Jumping",1446047782632,"-3.40991","-19.54276","-5.71033"
"seb","Jumping",1446047782697,"-1.99206","-13.48815","-4.06255"
"seb","Jumping",1446047782762,"-2.22198","-1.68549","0.267643"
"seb","Jumping",1446047782827,"-1.91542","1.80165","-1.68669"
"seb","Jumping",1446047782891,"0.575403","-0.152682","0.459245"
"seb","Jumping",1446047782956,"-0.842448","-0.804128","-1.03525"
"seb","Jumping",1446047783021,"-1.76214","-12.22358","-5.67201"
"seb","Jumping",1446047783086,"-2.33694","-19.19788","-4.02423"
"seb","Jumping",1446047783151,"-1.14901","-14.98264","-4.13919"
"seb","Jumping",1446047783215,"-2.22198","-9.04299","-2.91294"
"seb","Jumping",1446047783280,"-2.41358","-5.59417","-0.613724"
"seb","Jumping",1446047783344,"-2.60518","-5.78577","-2.33814"
"seb","Jumping",1446047783409,"-3.67815","-4.44456","-2.4531"
"seb","Jumping",1446047783474,"-2.8351","-4.63616","-3.75599"
"seb","Jumping",1446047783539,"-1.64717","-16.4005","-0.843646"
"seb","Jumping",1446047783604,"-6.62882","-19.58108","-8.58435"
"seb","Jumping",1446047783669,"-1.72382","-14.67608","-3.52607"
"seb","Jumping",1446047783733,"-1.57053","1.34181","0.612526"
"seb","Jumping",1446047783798,"-1.18733","1.22685","-1.38013"
"seb","Jumping",1446047783863,"-0.612526","-0.612526","-0.268841"
"seb","Jumping",1446047783928,"-1.22565","0.345482","-0.805325"
"seb","Jumping",1446047783992,"-1.11069","-2.2603","-2.56806"
"seb","Jumping",1446047784057,"-2.8351","-17.62674","-5.02056"
"seb","Jumping",1446047784122,"-3.90807","-19.19788","-5.59536"
"seb","Jumping",1446047784187,"-1.72382","-12.6451","-3.64103"
"seb","Jumping",1446047784252,"-1.49389","-6.7821","-2.0699"
"seb","Jumping",1446047784316,"-2.14534","-4.67448","-1.15021"
"seb","Jumping",1446047784381,"-2.91174","-6.93538","-2.6447"
"seb","Jumping",1446047784446,"-3.71647","-5.86241","-2.56806"
"seb","Jumping",1446047784510,"-0.344284","-6.51385","-2.8363"
"seb","Jumping",1446047784575,"-4.02303","-14.98264","-2.2615"
"seb","Jumping",1446047784639,"-5.36425","-19.58108","-8.89091"
"seb","Jumping",1446047784704,"-0.191003","-14.906","-3.94759"
"seb","Jumping",1446047784769,"-2.4519","0.077239","1.11069"
"seb","Jumping",1446047784834,"-2.4519","1.22685","-1.41845"
"seb","Jumping",1446047784899,"-0.344284","0.345482","-0.15388"
"seb","Jumping",1446047784964,"-0.842448","0.422122","-0.996927"
"seb","Jumping",1446047785029,"-2.29862","-4.3296","-4.63736"
"seb","Jumping",1446047785093,"-0.765807","-18.92964","-3.98591"
"seb","Jumping",1446047785158,"-4.3296","-19.38948","-5.17384"
"seb","Jumping",1446047785222,"-1.11069","-12.6451","-1.22685"
"seb","Jumping",1446047785287,"-3.44823","-7.24194","-2.18486"
"seb","Jumping",1446047785352,"-2.49022","-6.51385","-2.95126"
"seb","Jumping",1446047785417,"-2.10702","-6.85874","-1.22685"
"seb","Jumping",1446047785482,"-2.79678","-7.05034","-2.14654"
"seb","Jumping",1446047785546,"-2.56686","-5.01936","-2.52974"
"seb","Jumping",1446047785611,"-2.87342","-6.62882","-2.56806"
"seb","Jumping",1446047785676,"-4.63616","-14.44616","-2.52974"
"seb","Jumping",1446047785741,"-5.67081","-19.58108","-6.59169"
"seb","Jumping",1446047785805,"-3.67815","-17.66507","-6.63001"
"seb","Jumping",1446047785870,"-0.919089","-4.82776","-0.268841"
"seb","Jumping",1446047785934,"-2.91174","2.87462","-2.33814"
"seb","Jumping",1446047785999,"-0.420925","-0.420925","0.919089"
"seb","Jumping",1446047786065,"-0.037722","0.230521","0.382604"
"seb","Jumping",1446047786129,"-0.842448","-0.497565","-3.0279"
"seb","Jumping",1446047786194,"-0.995729","-15.48081","-4.33079"
"seb","Jumping",1446047786259,"-3.98471","-19.50444","-6.89825"
